She goes jogging every morning whether it's bad weather or not 	Kendra10	<img src='Kendra10.png' />	[sound:Level-C1-553933628.mp3]	S_e   g_e_   j_g_i_g   e_e_y   m_r_i_g   w_e_h_r   <br>i_'_   b_d   w_a_h_r   o_   n_t   <br>   	Ela vai correr todas as manhãs, seja com mau tempo ou não	That's why she's so fit!	Ana10	<img src=Ana10.png />	[sound:Level-C1-1545313503.mp3]	T_a_'_   w_y   s_e's   s_   f_t!   	É por isso que ela está tão em forma!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥08-A-Good-Night-of-Sleep ⚑Clauses:-reasons-and-conditions 	Level-C1-553933628.mp3	Level-C1-1545313503.mp3				
Providing that I get a promotion, I'll stay with my company a few more years	Ana10	<img src='Ana10.png' />	[sound:Level-C1-745709544.mp3]	P_o_i_i_g   t_a_   I   g_t   a   p_o_o_i_n,   <br>I'l_   s_a_   w_t_   m_   c_m_a_y   <br>a   f_w   m_r_   y_a_s   	Desde que eu receba uma promoção, ficarei com minha empresa mais alguns anos	Don't worry, I'm sure you'll get a promotion as soon as you can imagine 	Kimberly10	<img src=Kimberly10.png />	[sound:Level-C1-397368298.mp3]	D_n't   w_r_y,   I'm   s_r_   y_u'l_   g_t   <br>a   p_o_o_i_n   a_   s_o_   a_   <br>y_u   c_n   i_a_i_e      	Não se preocupe, tenho certeza de que você receberá uma promoção o mais breve que você pode imaginar		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥08-A-Good-Night-of-Sleep ⚑Clauses:-reasons-and-conditions ♚	Level-C1-745709544.mp3	Level-C1-397368298.mp3				
Even If I'm extremely stressed out I never have a sleepless night	John10	<img src='John10.png' />	[sound:Level-C1-411191397.mp3]	E_e_   I_   I'm   e_t_e_e_y   s_r_s_e_   o_t   <br>I   n_v_r   h_v_   a   s_e_p_e_s   <br>n_g_t   	Mesmo que eu esteja estremamente estressado	That's great! If I'm stressed out I don't sleep well	Matthew10	<img src=Matthew10.png />	[sound:Level-C1-264101970.mp3]	T_a_'_   g_e_t!   I_   I'm   s_r_s_e_   o_t   <br>I   d_n't   s_e_p   w_l_   	Isso é ótimo. Se eu estou cansado eu não durmo bem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥08-A-Good-Night-of-Sleep ⚑Clauses:-reasons-and-conditions ♚	Level-C1-411191397.mp3	Level-C1-264101970.mp3				
My friend is such a wandering eye. He never listens to what I'm saying. It's so frustrating!	Justin10	<img src='Justin10.png' />	[sound:Level-C1-1312317562.mp3]	M_   f_i_n_   i_   s_c_   a   w_n_e_i_g   <br>e_e.   H_   n_v_r   l_s_e_s   t_   <br>w_a_   I'm   s_y_n_.   I_'_   s_   <br>f_u_t_a_i_g!   	Meu amigo é tão desatento. Ele nunca escuta o que eu estou falando. É tão frustrante! 	Well, it's rude to ignore a conversation partner	Salli10	<img src=Salli10.png />	[sound:Level-C1-453538653.mp3]	W_l_,   i_'_   r_d_   t_   i_n_r_   a   <br>c_n_e_s_t_o_   p_r_n_r   	Bem, é rude ignorar um parceiro de conversa		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-1312317562.mp3	Level-C1-453538653.mp3				
My best friend is kind of an interrupter. She's very nice, but I guess she just gets excited about the conversation and wants to jump in	Kendra10	<img src='Kendra10.png' />	[sound:Level-C1-686184545.mp3]	M_   b_s_   f_i_n_   i_   k_n_   o_   <br>a_   i_t_r_u_t_r.   S_e's   v_r_   n_c_,   <br>b_t   I   g_e_s   s_e   j_s_   <br>g_t_   e_c_t_d   a_o_t   t_e   c_n_e_s_t_o_   <br>a_d   w_n_s   t_   j_m_   i_   <br>	Minha melhor amiga é meio que uma interrompedora. Ela é muito legal, mas acho que ela fica empolgada com a conversa e quer participar	This is not nice. It's usually considered impolite to interrupt people	Kimberly10	<img src=Kimberly10.png />	[sound:Level-C1-143121139.mp3]	T_i_   i_   n_t   n_c_.   I_'_   u_u_l_y   <br>c_n_i_e_e_   i_p_l_t_   t_   i_t_r_u_t   p_o_l_   <br>	Isso não é legal. Geralmente é considerado falta de educação interromper as pessoas		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses ♚	Level-C1-686184545.mp3	Level-C1-143121139.mp3				
You shouldn't talk about it here. It's inappropriate to talk about politics at work or school 	Matthew10	<img src='Matthew10.png' />	[sound:Level-C1-789309656.mp3]	Y_u   s_o_l_n't   t_l_   a_o_t   i_   h_r_.   <br>I_'_   i_a_p_o_r_a_e   t_   t_l_   a_o_t   <br>p_l_t_c_   a_   w_r_   o_   s_h_o_   <br>   	Você não deveria falar sobre isso aqui. É inapropriado falar sobre política no trabalho ou na escola	I was just trying to prove a point, but I'm done now	John10	<img src=John10.png />	[sound:Level-C1-532087074.mp3]	I   w_s   j_s_   t_y_n_   t_   p_o_e   <br>a   p_i_t,   b_t   I'm   d_n_   <br>n_w   	Eu só estava tentando provar um argumento, mas já acabei		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-789309656.mp3	Level-C1-532087074.mp3				
I asked Mrs. Bright how old she was and she got mad, what did I do wrong?	Eva10	<img src='Eva10.png' />	[sound:Level-C1-897759045.mp3]	I   a_k_d   M_s.   B_i_h_   h_w   o_d   <br>s_e   w_s   a_d   s_e   g_t   <br>m_d,   w_a_   d_d   I   d_   <br>w_o_g?   	Perguntei à Sra. Bright quantos anos ela tinha e ela ficou brava, o que eu fiz de errado?	Eva, asking someone's age is considered rude!	Ana10	<img src=Ana10.png />	[sound:Level-C1-2127145473.mp3]	E_a,   a_k_n_   s_m_o_e's   a_e   i_   c_n_i_e_e_   <br>r_d_!   	Eva, perguntar a idade de alguém é considerado rude!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund 	Level-C1-897759045.mp3	Level-C1-2127145473.mp3				
Arriving late for an appointment is inappropriate, even so, John is late for every single meeting he has to go 	Ana10	<img src='Ana10.png' />	[sound:Level-C1-442321477.mp3]	A_r_v_n_   l_t_   f_r   a_   a_p_i_t_e_t   i_   <br>i_a_p_o_r_a_e,   e_e_   s_,   J_h_   i_   <br>l_t_   f_r   e_e_y   s_n_l_   m_e_i_g   <br>h_   h_s   t_   g_      <br>	Chegar atrasado para um compromisso não é apropriado, mesmo assim, John chega atrasado em todas as reuniões que ele tem que ir	Maybe it's a good idea to set up some alarm clocks in order not to be late for the appointments 	Kendra10	<img src=Kendra10.png />	[sound:Level-C1-76091205.mp3]	M_y_e   i_'_   a   g_o_   i_e_   t_   <br>s_t   u_   s_m_   a_a_m   c_o_k_   <br>i_   o_d_r   n_t   t_   b_   <br>l_t_   f_r   t_e   a_p_i_t_e_t_      <br>	Talvez seja uma boa ideia configurar alguns despertadores para não se atrasar para os compromissos		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund ♚	Level-C1-442321477.mp3	Level-C1-76091205.mp3				
Do you know why Karen has been so down lately? 	Matthew10	<img src='Matthew10.png' />	[sound:Level-C1-512656580.mp3]	D_   y_u   k_o_   w_y   K_r_n   h_s   <br>b_e_   s_   d_w_   l_t_l_?      <br>	Você sabe por que a Karen está tão deprimida ultimamente?	She has been facing some family problems. Let's not put pressure on her, it's difficult for her to talk about her feelings openly 	Salli10	<img src=Salli10.png />	[sound:Level-C1-734682631.mp3]	S_e   h_s   b_e_   f_c_n_   s_m_   f_m_l_   <br>p_o_l_m_.   L_t's   n_t   p_t   p_e_s_r_   <br>o_   h_r,   i_'_   d_f_i_u_t   f_r   <br>h_r   t_   t_l_   a_o_t   h_r   <br>f_e_i_g_   o_e_l_      	Ela está enfrentando alguns problemas familiares. Não vamos pressioná-la, é difícil para ela falar abertamente sobre seus sentimentos.		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-512656580.mp3	Level-C1-734682631.mp3				
Using certain gestures is impolite in some foreign countries	John10	<img src='John10.png' />	[sound:Level-C1-1361889779.mp3]	U_i_g   c_r_a_n   g_s_u_e_   i_   i_p_l_t_   i_   <br>s_m_   f_r_i_n   c_u_t_i_s   	Usar certos gestos é indelicado em alguns países estrangeiros	Well, giving the finger is impolite in almost all contries!	Justin10	<img src=Justin10.png />	[sound:Level-C1-1541621454.mp3]	W_l_,   g_v_n_   t_e   f_n_e_   i_   i_p_l_t_   <br>i_   a_m_s_   a_l   c_n_r_e_!   	Bem, mostrar o dedo do meio é indelicado em quase todos os países!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund ♚	Level-C1-1361889779.mp3	Level-C1-1541621454.mp3				
I always tell my parents everything, including my issues. They're understanding, so I feel relaxed after talking to them	Justin10	<img src='Justin10.png' />	[sound:Level-C1-1467124878.mp3]	I   a_w_y_   t_l_   m_   p_r_n_s   e_e_y_h_n_,   <br>i_c_u_i_g   m_   i_s_e_.   T_e_'_e   u_d_r_t_n_i_g,   <br>s_   I   f_e_   r_l_x_d   a_t_r   <br>t_l_i_g   t_   t_e_   	Eu sempre digo tudo aos meus pais, incluindo meus problemas. Eles são compreensivos, então eu me sinto relaxado depois de conversar com eles	I've got to say that, it's unusual for parents and their children to talk honestly and openly. Consider yourself very lucky!	Kendra10	<img src=Kendra10.png />	[sound:Level-C1-905830973.mp3]	I'v_   g_t   t_   s_y   t_a_,   i_'_   <br>u_u_u_l   f_r   p_r_n_s   a_d   t_e_r   <br>c_i_d_e_   t_   t_l_   h_n_s_l_   a_d   <br>o_e_l_.   C_n_i_e_   y_u_s_l_   v_r_   l_c_y!   <br>	Devo dizer que é incomum que os pais e os filhos falem honestamente e abertamente. Considere-se com muita sorte!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-1467124878.mp3	Level-C1-905830973.mp3				
Why haven't you greeted Marcia? 	Ana10	<img src='Ana10.png' />	[sound:Level-C1-809129392.mp3]	W_y   h_v_n't   y_u   g_e_t_d   M_r_i_?      <br>	Por que você não cumprimentou a Marcia?	It's strange for me to kiss people I meet on the cheek. It's an unusual custom!	John10	<img src=John10.png />	[sound:Level-C1-2129999178.mp3]	I_'_   s_r_n_e   f_r   m_   t_   k_s_   <br>p_o_l_   I   m_e_   o_   t_e   <br>c_e_k.   I_'_   a_   u_u_u_l   c_s_o_!   <br>	É estranho para mim beijar as pessoas que conheço na bochecha. É um costume incomum!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-809129392.mp3	Level-C1-2129999178.mp3				
It's important for the teachers to be on time for their classes, I mean, they have to be role models	Kimberly10	<img src='Kimberly10.png' />	[sound:Level-C1-807418824.mp3]	I_'_   i_p_r_a_t   f_r   t_e   t_a_h_r_   t_   <br>b_   o_   t_m_   f_r   t_e_r   <br>c_a_s_s,   I   m_a_,   t_e_   h_v_   <br>t_   b_   r_l_   m_d_l_   	É importante que os professores cheguem na hora das aulas, quero dizer, eles devem ser modelos de comportamento 	As we are in the subject, I also think it's rude for students to interrupt the teacher while he's teaching	Kendra10	<img src=Kendra10.png />	[sound:Level-C1-1860833927.mp3]	A_   w_   a_e   i_   t_e   s_b_e_t,   <br>I   a_s_   t_i_k   i_'_   r_d_   <br>f_r   s_u_e_t_   t_   i_t_r_u_t   t_e   <br>t_a_h_r   w_i_e   h_'_   t_a_h_n_   	Como estamos no assunto, também acho rude os alunos interromperem o professor enquanto ele ensina		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses ♚	Level-C1-807418824.mp3	Level-C1-1860833927.mp3				
Why do you think employees are often afraid to ask their bosses for help?	Salli10	<img src='Salli10.png' />	[sound:Level-C1-1081038037.mp3]	W_y   d_   y_u   t_i_k   e_p_o_e_s   a_e   <br>o_t_n   a_r_i_   t_   a_k   t_e_r   <br>b_s_e_   f_r   h_l_?   	Por que você acha que os funcionários geralmente têm medo de pedir ajuda aos chefes?	I guess they're ashamed of doing that, or maybe they're afraid of looking foolish in front of a person in charge	John10	<img src=John10.png />	[sound:Level-C1-1555037115.mp3]	I   g_e_s   t_e_'_e   a_h_m_d   o_   d_i_g   <br>t_a_,   o_   m_y_e   t_e_'_e   a_r_i_   <br>o_   l_o_i_g   f_o_i_h   i_   f_o_t   <br>o_   a   p_r_o_   i_   c_a_g_   <br>	Eu acho que eles têm vergonha de fazer isso, ou talvez tenham medo de parecer bobos na frente de uma pessoa no comando		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses ♚	Level-C1-1081038037.mp3	Level-C1-1555037115.mp3				
Keeping the conversation going is easy for Elyza, that's why she's not afraid of speaking in public	Ana10	<img src='Ana10.png' />	[sound:Level-C1-1908749809.mp3]	K_e_i_g   t_e   c_n_e_s_t_o_   g_i_g   i_   e_s_   <br>f_r   E_y_a,   t_a_'_   w_y   s_e's   <br>n_t   a_r_i_   o_   s_e_k_n_   i_   <br>p_b_i_   	Manter a conversa em andamento é fácil para Elyza, é por isso que ela não tem medo de falar em público	She's simply the best professor I have ever had. She gives amazing lectures!	Salli10	<img src=Salli10.png />	[sound:Level-C1-283768734.mp3]	S_e's   s_m_l_   t_e   b_s_   p_o_e_s_r   I   <br>h_v_   e_e_   h_d.   S_e   g_v_s   <br>a_a_i_g   l_c_u_e_!   	Ela é simplesmente a melhor professora que eu já tive. Ela dá palestras incríveis!	A "teacher" teaches in regular schools. A "professor" teaches in universities. 	Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund 	Level-C1-1908749809.mp3	Level-C1-283768734.mp3				
Mom, what's on your hands? 	Eva10	<img src='Eva10.png' />	[sound:Level-C1-909851096.mp3]	M_m,   w_a_'_   o_   y_u_   h_n_s?      <br>	Mãe, o que está em suas mãos?	It's a box of chocolates. It's good form to bring a small gift to a dinner party	Ana10	<img src=Ana10.png />	[sound:Level-C1-1287040034.mp3]	I_'_   a   b_x   o_   c_o_o_a_e_.   I_'_   <br>g_o_   f_r_   t_   b_i_g   a   <br>s_a_l   g_f_   t_   a   d_n_e_   <br>p_r_y   	É uma caixa de chocolates. É uma cortesia trazer um pequeno presente para um jantar		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-909851096.mp3	Level-C1-1287040034.mp3				
I hate it when he starts talking about politics in the middle of the family dinner. He always loses his mind and ends up saying something rude	Kendra10	<img src='Kendra10.png' />	[sound:Level-C1-1955109515.mp3]	I   h_t_   i_   w_e_   h_   s_a_t_   <br>t_l_i_g   a_o_t   p_l_t_c_   i_   t_e   <br>m_d_l_   o_   t_e   f_m_l_   d_n_e_.   <br>H_   a_w_y_   l_s_s   h_s   m_n_   <br>a_d   e_d_   u_   s_y_n_   s_m_t_i_g   <br>r_d_   	Eu odeio quando ele começa a falar sobre política no meio do jantar de família. Ele sempre perde a cabeça e acaba dizendo algo grosseiro	I completely understand your bugbear. Talking about politics, especially in a family dinner, is irritating	Matthew10	<img src=Matthew10.png />	[sound:Level-C1-175207438.mp3]	I   c_m_l_t_l_   u_d_r_t_n_   y_u_   b_g_e_r.   T_l_i_g   <br>a_o_t   p_l_t_c_,   e_p_c_a_l_   i_   a   <br>f_m_l_   d_n_e_,   i_   i_r_t_t_n_   	Eu entendo completamente a sua chateação. Conversar sobre política, especialmente em um jantar de família, é irritante		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund ♚	Level-C1-1955109515.mp3	Level-C1-175207438.mp3				
It's customary for parents to brag about their children. Besides, she has reasons to be proud of her son, he got into medical school	Kimberly10	<img src='Kimberly10.png' />	[sound:Level-C1-812141164.mp3]	I_'_   c_s_o_a_y   f_r   p_r_n_s   t_   b_a_   <br>a_o_t   t_e_r   c_i_d_e_.   B_s_d_s,   s_e   <br>h_s   r_a_o_s   t_   b_   p_o_d   <br>o_   h_r   s_n,   h_   g_t   <br>i_t_   m_d_c_l   s_h_o_   	É costume os pais se gabarem dos filhos. Além disso, ela tem motivos para se orgulhar do filho, ele entrou na faculdade de medicina	I know that! But I can't stand listening to her anymore, this is the only thing she has been talking about lately	Ana10	<img src=Ana10.png />	[sound:Level-C1-1093032776.mp3]	I   k_o_   t_a_!   B_t   I   c_n't   <br>s_a_d   l_s_e_i_g   t_   h_r   a_y_o_e,   <br>t_i_   i_   t_e   o_l_   t_i_g   <br>s_e   h_s   b_e_   t_l_i_g   a_o_t   <br>l_t_l_   	Eu sei disso! Mas eu não aguento mais ouvi-la, é a única coisa que ela tem falado ultimamente		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-812141164.mp3	Level-C1-1093032776.mp3				
Put on shoes! Did you know that showing the bottom of your feet is offensive in some places?	John10	<img src='John10.png' />	[sound:Level-C1-1130627276.mp3]	P_t   o_   s_o_s!   D_d   y_u   k_o_   <br>t_a_   s_o_i_g   t_e   b_t_o_   o_   <br>y_u_   f_e_   i_   o_f_n_i_e   i_   <br>s_m_   p_a_e_?   	Calce os sapatos! Você sabia que mostrar a parte inferior dos pés é ofensivo em alguns lugares?	No, I didn't. Is it offensive in India where it's not allowed to get in the houses and temples wearing shoes?	Justin10	<img src=Justin10.png />	[sound:Level-C1-477092235.mp3]	N_,   I   d_d_'_.   I_   i_   o_f_n_i_e   <br>i_   I_d_a   w_e_e   i_'_   n_t   <br>a_l_w_d   t_   g_t   i_   t_e   <br>h_u_e_   a_d   t_m_l_s   w_a_i_g   s_o_s?   <br>	Não, não sabia. É ofensivo na Índia, onde não é permitido entrar nas casas e templos usando sapatos?		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Gerund 	Level-C1-1130627276.mp3	Level-C1-477092235.mp3				
It's not unusual for Ling to arrive late to class, and she always gives terrible excuses for her lateness	Salli10	<img src='Salli10.png' />	[sound:Level-C1-916503366.mp3]	I_'_   n_t   u_u_u_l   f_r   L_n_   t_   <br>a_r_v_   l_t_   t_   c_a_s,   a_d   <br>s_e   a_w_y_   g_v_s   t_r_i_l_   e_c_s_s   <br>f_r   h_r   l_t_n_s_   	Não é incomum que Ling chegue atrasada para a aula, e ela sempre dá desculpas terríveis para seu atraso	Her excuses are indeed terrible. Once she told the professor she had arrived late because she had spent all night on a date with a famous actor 	Ana10	<img src=Ana10.png />	[sound:Level-C1-1392500516.mp3]	H_r   e_c_s_s   a_e   i_d_e_   t_r_i_l_.   O_c_   <br>s_e   t_l_   t_e   p_o_e_s_r   s_e   <br>h_d   a_r_v_d   l_t_   b_c_u_e   s_e   <br>h_d   s_e_t   a_l   n_g_t   o_   <br>a   d_t_   w_t_   a   f_m_u_   <br>a_t_r      	As desculpas dela são realmente terríveis. Certa vez, ela disse à professora que havia chegado atrasada porque tinha passado a noite toda em um encontro com um ator famoso		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-916503366.mp3	Level-C1-1392500516.mp3				
How would you start a conversation with someone you just met? 	Kendra10	<img src='Kendra10.png' />	[sound:Level-C1-145877331.mp3]	H_w   w_u_d   y_u   s_a_t   a   c_n_e_s_t_o_   <br>w_t_   s_m_o_e   y_u   j_s_   m_t?   <br>   	Como você iniciaria uma conversa com alguém que acabou de conhecer?	I'd probably start talking about the weather and how awful it is 	John10	<img src=John10.png />	[sound:Level-C1-585861311.mp3]	I'd   p_o_a_l_   s_a_t   t_l_i_g   a_o_t   t_e   <br>w_a_h_r   a_d   h_w   a_f_l   i_   <br>i_      	Eu provavelmente começaria a falar sobre o clima e o quão ruim ele está		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Modal-Verbs ♚	Level-C1-145877331.mp3	Level-C1-585861311.mp3				
It's easy to strike up a conversation with someone when you're traveling. I usually start the conversation by paying the person's clothes a compliment	Matthew10	<img src='Matthew10.png' />	[sound:Level-C1-836632124.mp3]	I_'_   e_s_   t_   s_r_k_   u_   a   <br>c_n_e_s_t_o_   w_t_   s_m_o_e   w_e_   y_u'r_   <br>t_a_e_i_g.   I   u_u_l_y   s_a_t   t_e   <br>c_n_e_s_t_o_   b_   p_y_n_   t_e   p_r_o_'_   <br>c_o_h_s   a   c_m_l_m_n_   	É fácil iniciar uma conversa com alguém quando você está viajando. Normalmente começo a conversa elogiando as roupas da pessoa	It's not easy for me to start a conversation with a stranger, it seems weird	Justin10	<img src=Justin10.png />	[sound:Level-C1-1705266017.mp3]	I_'_   n_t   e_s_   f_r   m_   t_   <br>s_a_t   a   c_n_e_s_t_o_   w_t_   a   <br>s_r_n_e_,   i_   s_e_s   w_i_d   	Não é fácil para eu puxar assunto com um estranho, isso parece bizarro		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑Infinitive-Clauses 	Level-C1-836632124.mp3	Level-C1-1705266017.mp3				
What subjects are allowed in a small talk? 	Eva10	<img src='Eva10.png' />	[sound:Level-C1-1842272399.mp3]	W_a_   s_b_e_t_   a_e   a_l_w_d   i_   a   <br>s_a_l   t_l_?      	Quais assuntos são permitidos em uma conversa fiada?	You can always talk about hobbies, sports, and entertainment	Kimberly10	<img src=Kimberly10.png />	[sound:Level-C1-1504039484.mp3]	Y_u   c_n   a_w_y_   t_l_   a_o_t   h_b_i_s,   <br>s_o_t_,   a_d   e_t_r_a_n_e_t   	Você sempre pode falar sobre hobbies, esportes e entretenimento		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑WH-Questions 	Level-C1-1842272399.mp3	Level-C1-1504039484.mp3				
Why do you often start a conversation by talking about sports? 	Kendra10	<img src='Kendra10.png' />	[sound:Level-C1-768765983.mp3]	W_y   d_   y_u   o_t_n   s_a_t   a   <br>c_n_e_s_t_o_   b_   t_l_i_g   a_o_t   s_o_t_?   <br>   	Por que você costuma iniciar uma conversa falando sobre esportes?	I guess it's a good conversation starter. Almost everybody likes sports	John10	<img src=John10.png />	[sound:Level-C1-1854673550.mp3]	I   g_e_s   i_'_   a   g_o_   c_n_e_s_t_o_   <br>s_a_t_r.   A_m_s_   e_e_y_o_y   l_k_s   s_o_t_   <br>	Eu acho que é uma boa conversa inicial. Quase todo mundo gosta de esportes		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥09-Communication ⚑WH-Questions ♚	Level-C1-768765983.mp3	Level-C1-1854673550.mp3				
He told me it was a big secret and I was not supposed share with anyone. So please, don't tell anybody I told you that 	Eva10	<img src='Eva10.png' />	[sound:Level-C1-1529988814.mp3]	H_   t_l_   m_   i_   w_s   a   <br>b_g   s_c_e_   a_d   I   w_s   <br>n_t   s_p_o_e_   s_a_e   w_t_   a_y_n_.   <br>S_   p_e_s_,   d_n't   t_l_   a_y_o_y   <br>I   t_l_   y_u   t_a_      <br>	Ele me disse que era um grande segredo e eu não deveria compartilhar com ninguém. Então, por favor, não conte a ninguém que eu te disse isso	Don't worry, my lips are sealed!	Kimberly10	<img src=Kimberly10.png />	[sound:Level-C1-1089922955.mp3]	D_n't   w_r_y,   m_   l_p_   a_e   s_a_e_!   <br>	Não se preocupe, minha boca é um túmulo!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥10-Tell-me-what-he-said ⚑Reported-Speech 	Level-C1-1529988814.mp3	Level-C1-1089922955.mp3				
Aunt Kendra and Matt are going to a party and she said I could go with them. Will you let me go?	Justin10	<img src='Justin10.png' />	[sound:Level-C1-1809820660.mp3]	A_n_   K_n_r_   a_d   M_t_   a_e   g_i_g   <br>t_   a   p_r_y   a_d   s_e   <br>s_i_   I   c_u_d   g_   w_t_   <br>t_e_.   W_l_   y_u   l_t   m_   <br>g_?   	Tia Kendra e Matt estão indo à uma festa e ela disse que eu poderia ir com eles. Você vai me deixar ir?	I'll talk to Kendra to check where this party is and who is going to be there. Depending on her answers I'll make my decision	Ana10	<img src=Ana10.png />	[sound:Level-C1-1152059666.mp3]	I'l_   t_l_   t_   K_n_r_   t_   c_e_k   <br>w_e_e   t_i_   p_r_y   i_   a_d   <br>w_o   i_   g_i_g   t_   b_   <br>t_e_e.   D_p_n_i_g   o_   h_r   a_s_e_s   <br>I'l_   m_k_   m_   d_c_s_o_   	Vou conversar com Kendra para verificar onde é essa festa e quem estará lá. Dependendo das respostas dela, tomarei minha decisão		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥10-Tell-me-what-he-said ⚑Reported-Speech 	Level-C1-1809820660.mp3	Level-C1-1152059666.mp3				
Mom said I could go to the movies with my friend tonight. Could you take me there? Lisa and her parents are going to be waiting for me 	Eva10	<img src='Eva10.png' />	[sound:Level-C1-302572022.mp3]	M_m   s_i_   I   c_u_d   g_   t_   <br>t_e   m_v_e_   w_t_   m_   f_i_n_   <br>t_n_g_t.   C_u_d   y_u   t_k_   m_   <br>t_e_e?   L_s_   a_d   h_r   p_r_n_s   <br>a_e   g_i_g   t_   b_   w_i_i_g   <br>f_r   m_      	Mamãe disse que eu poderia ir ao cinema com minha amiga hoje à noite. Você poderia me levar lá? Lisa e seus pais vão estar me esperando 	Sure, honey. What are you going to watch? 	John10	<img src=John10.png />	[sound:Level-C1-1166530495.mp3]	S_r_,   h_n_y.   W_a_   a_e   y_u   g_i_g   <br>t_   w_t_h?      	Claro, querida. O que vocês vão assistir?		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-C1 ♥10-Tell-me-what-he-said ⚑Reported-Speech ♚	Level-C1-302572022.mp3	Level-C1-1166530495.mp3				
